angry_count,angry_ratio,angry_ratio_smoothed,baseline_filtered_label,baseline_filtered_score,calculated_total_reactions,care_count,care_ratio,care_ratio_smoothed,data_origin,dominance_margin,dominant_ratio,dominant_reaction,duplicate_count,duplicate_group_id,fusion_score,haha_count,haha_ratio,haha_ratio_smoothed,is_ambiguous,is_duplicate,label_confidence,label_version,language_type,like_count,like_ratio,like_ratio_smoothed,log_total_reactions,love_count,love_ratio,love_ratio_smoothed,model_text,negative_anchor_mass,positive_anchor_mass,privacy_masked,quality_status,reaction_entropy,reaction_provenance,record_id,sad_count,sad_ratio,sad_ratio_smoothed,sentiment_label,source_row_id,source_total_reactions,split,text_hash,text_provenance,total_reactions,wow_count,wow_ratio,wow_ratio_smoothed,provided_sentiment,provided_joy,provided_affection,provided_amusement,provided_surprise,provided_sadness,provided_anger,provided_care_empathy,provided_fear,provided_disgust,provided_approval,provided_sarcasm,provided_confidence,annotation_provenance,v2_candidate_sentiment,v2_sentiment_label,v2_confidence,v2_probability_negative,v2_probability_neutral,v2_probability_positive,v2_probability_mixed,v2_emotion_probability_joy,v2_emotion_probability_affection,v2_emotion_probability_amusement,v2_emotion_probability_surprise,v2_emotion_probability_sadness,v2_emotion_probability_anger,v2_emotion_probability_care_empathy,v2_emotion_probability_fear,v2_emotion_probability_disgust,v2_emotion_probability_approval,v2_emotion_probability_sarcasm,neural_v3_candidate_sentiment,neural_v3_sentiment_label,neural_v3_confidence,neural_v3_probability_negative,neural_v3_probability_neutral,neural_v3_probability_positive,neural_v3_probability_mixed,neural_v3_emotion_probability_joy,neural_v3_emotion_probability_affection,neural_v3_emotion_probability_amusement,neural_v3_emotion_probability_surprise,neural_v3_emotion_probability_sadness,neural_v3_emotion_probability_anger,neural_v3_emotion_probability_care_empathy,neural_v3_emotion_probability_fear,neural_v3_emotion_probability_disgust,neural_v3_emotion_probability_approval,neural_v3_emotion_probability_sarcasm
0,0.0,0.0149253731343283,negative,-0.6666666666666666,60,0,0.0,0.0149253731343283,legacy_source,0.6,0.7666666666666667,like,1,DUP_345a90aef6eaf179,-0.2732051616928612,1,0.0166666666666666,0.0298507462686567,True,False,0.1540181820056324,reactionfusion_v1_provisional,sinhala,46,0.7666666666666667,0.7014925373134329,4.110873864173311,2,0.0333333333333333,0.044776119402985,පරිසර දූෂණය වායු දූෂණය හේතුවෙන් ඇතිවන රෝගවලින් සෑම වසරකම ශ්රී ලංකාවේ පුද්ගලයින් 7000 ක් පමණ අකාලයේ මියැදෙනවා. (සෞඛ්ය අමාත්යාංශයේ වෘත්තිය සෞඛ්ය අධ්යක්ෂ),0.1666666666666666,0.0333333333333333,False,approved,0.3865459754627521,legacy_collected_unverified,RF_POST_000020,10,0.1666666666666666,0.1641791044776119,negative,20,60,train,345a90aef6eaf179729931ad250bdef559a8bf28efb2b74481faceb75fb4ab65,legacy_collected_unverified,60,1,0.0166666666666666,0.0298507462686567,neutral,no,no,no,no,no,no,no,no,no,no,no,high,human_adjudicated_development,neutral,neutral,0.4971296405345543,0.2082400295303371,0.4971296405345543,0.2248950798289244,0.0697352501061842,0.14729465203671824,0.02692391066803422,0.0048863480478550615,0.08571263370273291,0.2639487412720502,0.004605517016281509,0.10915057679621505,0.050612659102137865,0.047863371007279186,0.047218040260114544,0.05695371682091617,neutral,neutral,0.4460169305206871,0.2160573510786736,0.4460169305206871,0.240120469146764,0.0978052492538753,0.19739391343237542,0.2853622508152789,0.2840976573103734,0.07448473040248496,0.3484181856488383,0.1298969583570564,0.22361193630543474,0.09888585955897926,0.2035881589163581,0.28894289472622764,0.28856793838529415
0,0.0,0.0042372881355932,positive,1.0,229,0,0.0,0.0042372881355932,legacy_source,0.4890829694323144,0.6855895196506551,like,1,DUP_b2492efcc2ba4d83,0.2967762443275475,45,0.1965065502183406,0.1949152542372881,True,False,0.231044799614474,reactionfusion_v1_provisional,sinhala,157,0.6855895196506551,0.6694915254237288,5.438079308923196,27,0.1179039301310043,0.1186440677966101,ශ්රී ලංකා ආරක්ෂක හමුදාව විද්යාත්මක හා වෘත්තීය නිපුණතාවෙන් සන්නද්ධ කළ යුතුයි - ජනපති 2026 වසර සඳහා ආරක්ෂක අමාත්යාංශයට රුපියල් බිලියන 530ක සමස්ත ප්රතිපාදන,0.0,0.1179039301310043,False,approved,0.4268370961270711,legacy_collected_unverified,RF_POST_000021,0,0.0,0.0042372881355932,positive,21,229,train,b2492efcc2ba4d8308587fd30d6342d05b7510caf6c6d8f970eb73ef1e89b7f5,legacy_collected_unverified,229,0,0.0,0.0042372881355932,,,,,,,,,,,,,,none,positive,positive,0.3354648294888703,0.14641243571511295,0.20153106096095344,0.3354648294888703,0.31659167383506315,0.9761462676761252,0.8776139774545689,0.07371414427588313,0.003757290971573321,0.39097931877902353,0.0024573506211668463,0.1653105302540016,0.02817464980989457,0.09845898277651909,0.9328577498180286,0.3432133024143967,positive,positive,0.6285020336988858,0.098590529811181,0.1813928539485019,0.6285020336988858,0.09151458254143133,0.482818291310769,0.49942613983210504,0.3523385499092323,0.05196969075067211,0.27808109250069185,0.09322124505936988,0.1777962495029088,0.07134922158974702,0.18052252429259485,0.5526358218480534,0.30052646407803707
0,0.0,0.0055865921787709,positive,0.4366197183098591,172,1,0.005813953488372,0.0111731843575419,legacy_source,0.9593023255813954,0.9709302325581396,like,1,DUP_937cf2a7d14aed19,0.0213082224608518,0,0.0,0.0055865921787709,True,False,0.4328481795123945,reactionfusion_v1_provisional,sinhala,167,0.9709302325581396,0.9385474860335196,5.153291594497779,2,0.0116279069767441,0.0167597765363128,"හෙට ප්රදේශ කිහිපයකට මි.මී 100 ට වැඩි තද වැසි බස්නාහිර සහ සබරගමුව පළාත්වලත් මහනුවර, නුවර එළිය සහ ගාල්ල දිස්ත්රික්කවල",0.005813953488372,0.0148255813953488,False,approved,0.0874756233932113,legacy_collected_unverified,RF_POST_000023,1,0.005813953488372,0.0111731843575419,neutral,23,172,train,937cf2a7d14aed19442cf95d6a9aeae3c40db901d5a5425b9185ea57e2a6c60f,legacy_collected_unverified,172,1,0.005813953488372,0.0111731843575419,,,,,,,,,,,,,,none,negative,negative,0.3646220373169038,0.3646220373169038,0.3571821156341467,0.16615372874762716,0.11204211830132255,0.09288947879400795,0.0409601605748385,0.0015728205287130167,0.0014610899864043404,0.650136814223801,0.4691899800438883,0.9275992904483902,0.06083955903578827,0.6600851989457593,0.12422325791512732,0.2615710335339404,negative,negative,0.5673744913725245,0.5673744913725245,0.2958476287098404,0.10314046829761123,0.03363741162002392,0.17792017537018137,0.19638853467831402,0.25601979329637886,0.08059374852095127,0.30571482491081453,0.22258862545785113,0.2458013057606326,0.09785084564590187,0.34051864579569724,0.2336216215835325,0.32956643309252676
0,0.0,0.0042918454935622,positive,1.0,226,0,0.0,0.0042918454935622,legacy_source,0.7743362831858407,0.8716814159292036,like,1,DUP_b846f3849d754a6b,0.220242797989715,7,0.0309734513274336,0.0343347639484978,True,False,0.1924266096895368,reactionfusion_v1_provisional,sinhala,197,0.8716814159292036,0.8497854077253219,5.424950017481403,22,0.0973451327433628,0.0987124463519313,දකුණේ බන්ධනාගාරවල ආරක්ෂාව තර කරයි ගාල්ල බූස්ස මාතර අගුණුකොළපැලැස්ස සහ වීරවිල,0.0,0.0973451327433628,False,approved,0.2333586683625141,legacy_collected_unverified,RF_POST_000025,0,0.0,0.0042918454935622,positive,25,226,train,b846f3849d754a6b4019ebfb4b3b34a39a56a41b479050e8c4432feecfed4822,legacy_collected_unverified,226,0,0.0,0.0042918454935622,,,,,,,,,,,,,,none,negative,uncertain,0.26622139646966936,0.26622139646966936,0.2601837019116636,0.26265892735594315,0.2109359742627237,0.5794145330209225,0.25260559444608094,0.006902950927176998,0.004231353494803964,0.5072081994135225,0.044907427718271484,0.7400036055658095,0.03366422372084258,0.5657197331727007,0.6263693849516275,0.3615709710655192,negative,uncertain,0.3546806107276811,0.3546806107276811,0.2630925863990662,0.27177320946582073,0.11045359340743208,0.29109332549493977,0.3217599222615953,0.23272946772043118,0.06652113461670814,0.30209700971549724,0.15310960222644854,0.2558475505792646,0.08869141669754567,0.2722122614407939,0.39901687778007205,0.3007812901080344
0,0.0,0.009090909090909,negative,-1.0,103,0,0.0,0.009090909090909,legacy_source,0.4466019417475728,0.7184466019417476,like,1,DUP_d4c24ad924fbeec8,-0.4739154558335932,0,0.0,0.009090909090909,True,False,0.345868238862938,reactionfusion_v1_provisional,sinhala,74,0.7184466019417476,0.6818181818181818,4.6443908991413725,0,0.0,0.009090909090909,හිරෝෂිමා සහ නාගසාකී වලට පරමාණු බෝම්බ හෙළා වසර අසූ (81),0.2718446601941747,0.0,False,approved,0.3271713470552628,legacy_collected_unverified,RF_POST_000027,28,0.2718446601941747,0.2636363636363636,negative,27,103,train,d4c24ad924fbeec86367f9895c312261864da39b2e2915988a75b1dc55db8a2e,legacy_collected_unverified,103,1,0.0097087378640776,0.0181818181818181,,,,,,,,,,,,,,none,neutral,neutral,0.4474822641501831,0.2582634590756319,0.4474822641501831,0.21044963585636772,0.08380464091781732,0.33448820893101266,0.04480634663699187,0.0019451414577063585,0.5299391713281351,0.11236336919214784,0.011421492848535534,0.11592617982236615,0.29208516841477294,0.011360545517761955,0.06215127865955684,0.013968653056176594,neutral,neutral,0.7692497322163304,0.09133843777930796,0.7692497322163304,0.10271622557911994,0.03669560442524173,0.1853064176721771,0.23462542239515422,0.23100980438744584,0.09283819401522779,0.28400353284437957,0.1568659123779947,0.24316797420557576,0.11851224915785577,0.20903987904366111,0.252226479961139,0.24742213247413125
2,0.0027472527472527,0.0040816326530612,positive,0.2907801418439716,728,2,0.0027472527472527,0.0040816326530612,legacy_source,0.2664835164835165,0.6208791208791209,haha,2,DUP_b1395894c422f54b,0.020335673905999,452,0.6208791208791209,0.6163265306122448,True,True,0.5840256469978317,reactionfusion_v1_provisional,sinhala,258,0.3543956043956044,0.3523809523809524,6.591673732008658,8,0.0109890109890109,0.0122448979591836,වයස 60 සම්පූර්ණ වූ යහපත් කල්ක්රියාවක් ඇති 👮♂️පොලීසියේ අයට අමතර සේවා දිගුවක් අමාත්ය ආනන්ද විජේපාල මහතා,0.0068681318681318,0.0125,False,approved,0.4063830795682452,legacy_collected_unverified,RF_POST_000030,3,0.0041208791208791,0.0054421768707482,neutral,30,728,train,b1395894c422f54b5635ad3eb6b47e9febba1ff16c72ec1bb1d74f0c7ce0a7f5,legacy_collected_unverified,728,3,0.0041208791208791,0.0054421768707482,,,,,,,,,,,,,,none,negative,negative,0.34091805347194254,0.34091805347194254,0.2493715860159626,0.19015180684817246,0.21955855366392255,0.04443845785687378,0.2861297554759925,0.7869197560119058,0.139539737994253,0.3110731986829036,0.8145052811078693,0.2858247828140567,0.13279414304248005,0.6758546564527599,0.3380485065047789,0.8375227533513666,negative,negative,0.4252190783287942,0.4252190783287942,0.22949654993677304,0.10801616374302404,0.23726820799140877,0.17885062751046135,0.2700856535394208,0.4817495135704388,0.0688927348597066,0.35499552266114826,0.21679041067830568,0.15300551884709843,0.09399771175628553,0.2981787978387967,0.2506010814390471,0.4637838280810757
0,0.0,0.0256410256410256,neutral,0.0,32,0,0.0,0.0256410256410256,legacy_source,1.0,1.0,like,1,DUP_24926cfc436d4c8f,0.0,0,0.0,0.0256410256410256,True,False,0.2363537879784757,reactionfusion_v1_provisional,sinhala,32,1.0,0.8461538461538461,3.49650756146648,0,0.0,0.0256410256410256,"නීතිවිරෝධි ධීවර කටයුතු කළ 36ක් නාවික හමුදා භාරයට ත්රිකුණාමලය සල්පෙආරු, තුඩුව, පරවි දූපත, සූඩයිකුඩා, අලම්පිල්, චිලාවත්තායි, යාපනය කඩ්ඩයිකාඩු කෙවිල්, කල්පිටිය ඉප්පන්තිව්",0.0,0.0,False,approved,-0.0,legacy_collected_unverified,RF_POST_000031,0,0.0,0.0256410256410256,neutral,31,32,train,24926cfc436d4c8f994821d76cb344400805c74a0941b1a143156f6fc134f181,legacy_collected_unverified,32,0,0.0,0.0256410256410256,,,,,,,,,,,,,,none,negative,negative,0.3179965462857976,0.3179965462857976,0.3074439900491405,0.21516540439112578,0.15939405927393613,0.09761690204017487,0.05961346368514656,0.0032157119810396996,9.486252136574994e-05,0.642294110991507,0.44812960863715495,0.19153271141433778,0.1238610754932666,0.7581345471362556,0.14327709674510167,0.15740212569248932,negative,negative,0.4262658251890524,0.4262658251890524,0.33506527895771776,0.11678245915593492,0.12188643669729488,0.1892967686234192,0.2243038881052774,0.3540889083244554,0.06635663188320454,0.34918794144036003,0.20975336958616714,0.18533654926409765,0.0857942380067985,0.3304799049742588,0.22883636739716415,0.3188611667935052
2,0.0027472527472527,0.0040816326530612,positive,0.2907801418439716,728,2,0.0027472527472527,0.0040816326530612,legacy_source,0.2664835164835165,0.6208791208791209,haha,2,DUP_b1395894c422f54b,0.020335673905999,452,0.6208791208791209,0.6163265306122448,True,True,0.5840256469978317,reactionfusion_v1_provisional,sinhala,258,0.3543956043956044,0.3523809523809524,6.591673732008658,8,0.0109890109890109,0.0122448979591836,වයස 60 සම්පූර්ණ වූ යහපත් කල්ක්රියාවක් ඇති 👮♂️පොලීසියේ අයට අමතර සේවා දිගුවක් අමාත්ය ආනන්ද විජේපාල මහතා,0.0068681318681318,0.0125,False,approved,0.4063830795682452,legacy_collected_unverified,RF_POST_000032,3,0.0041208791208791,0.0054421768707482,neutral,32,728,train,b1395894c422f54b5635ad3eb6b47e9febba1ff16c72ec1bb1d74f0c7ce0a7f5,legacy_collected_unverified,728,3,0.0041208791208791,0.0054421768707482,,,,,,,,,,,,,,none,negative,negative,0.34091805347194254,0.34091805347194254,0.2493715860159626,0.19015180684817246,0.21955855366392255,0.04443845785687378,0.2861297554759925,0.7869197560119058,0.139539737994253,0.3110731986829036,0.8145052811078693,0.2858247828140567,0.13279414304248005,0.6758546564527599,0.3380485065047789,0.8375227533513666,negative,negative,0.4252190783287942,0.4252190783287942,0.22949654993677304,0.10801616374302404,0.23726820799140877,0.17885062751046135,0.2700856535394208,0.4817495135704388,0.0688927348597066,0.35499552266114826,0.21679041067830568,0.15300551884709843,0.09399771175628553,0.2981787978387967,0.2506010814390471,0.4637838280810757
0,0.0,0.0046082949308755,negative,-0.972187104930468,210,1,0.0047619047619047,0.0092165898617511,legacy_source,0.5619047619047619,0.7476190476190476,like,1,DUP_9b32c2478a4377ce,-0.3561764483872639,0,0.0,0.0046082949308755,True,False,0.2852261733985786,reactionfusion_v1_provisional,sinhala,157,0.7476190476190476,0.728110599078341,5.351858133476067,0,0.0,0.0046082949308755,ගතවූ පැය 24 තුළ වැඩිම වර්ෂාපතනය නුවරඑළිය නෝටන් ප්රදේශයෙන් වාර්තා වී තිබේ. එය මි.මී 258.6ක වාර්ෂාපතනයක්,0.1857142857142857,0.0026190476190476,False,approved,0.3740170346487182,legacy_collected_unverified,RF_POST_000033,39,0.1857142857142857,0.184331797235023,negative,33,210,train,9b32c2478a4377ceea14dc58fc852787dac6467a85fa08ea1bc2ffe87b831c3e,legacy_collected_unverified,210,13,0.0619047619047619,0.064516129032258,,,,,,,,,,,,,,none,neutral,neutral,0.6130024649852953,0.20695717762084004,0.6130024649852953,0.14727146138748354,0.032768896006381214,0.02177128190317879,2.0101758055186946e-06,0.0008449135200872853,0.9997870645438637,0.001451892583914268,0.0011527737945600666,0.00935707239322812,3.8710600694447255e-05,0.00045103104647507657,2.27634419046859e-05,0.0019089165161636841,neutral,neutral,0.9073164328445995,0.03049749074646981,0.9073164328445995,0.05824344067579523,0.003942635733135295,0.19769269770124134,0.19236212537619715,0.30202835253618704,0.09407087496806935,0.22208073257547917,0.15224608503961903,0.16485017914198033,0.09165501762058331,0.20279404352151942,0.2097059757071938,0.2574751148949894
0,0.0,0.0032679738562091,negative,-0.871345029239766,299,2,0.0066889632107023,0.0098039215686274,legacy_source,0.882943143812709,0.9364548494983278,like,1,DUP_8057ac7cd220e91b,-0.1144781205253879,0,0.0,0.0032679738562091,True,False,0.0261424047802413,reactionfusion_v1_provisional,sinhala,280,0.9364548494983278,0.9183006535947712,5.703782474656201,0,0.0,0.0032679738562091,මේ වන විට පැසපික් සාගරයේ ජපානයට පහළින් සුළි කුණාටුවක් වර්ධනය වෙමින් පවතිනවා 6වෙනිදායින් පසු දින කිහිපයකුත් මධ්යම කඳුකරයේ බටහිර බෑවුම් වලට බොහෝ දුරට වැසි අපේක්ෂා කළ හැකියි,0.0535117056856187,0.0036789297658862,False,approved,0.1391200596026395,legacy_collected_unverified,RF_POST_000039,16,0.0535117056856187,0.0555555555555555,neutral,39,299,train,8057ac7cd220e91b7e3a228685bf3377c181c205d0d1bbfe2a7a861a24eef800,legacy_collected_unverified,299,1,0.0033444816053511,0.0065359477124183,neutral,no,no,no,no,no,no,no,no,no,no,no,high,human_adjudicated_development,negative,negative,0.373428382285258,0.373428382285258,0.3663979358526786,0.176722377800306,0.0834513040617572,0.15949546016250266,0.06032281641382927,0.0008596030315088451,0.01939112192538835,0.4587096557862931,0.36824761994573063,0.9314046216929535,0.20337525730377612,0.432274206521995,0.17775987577849828,0.1414572767473463,negative,negative,0.4699238455113253,0.4699238455113253,0.3894459781393279,0.0850833654482321,0.0555468109011145,0.16235964051401472,0.1938048411456384,0.22483776110670614,0.09348229045344876,0.29006856901532974,0.2104551508632345,0.2653465355495058,0.11037443378602749,0.30235596218564764,0.22413374769416688,0.3024897930114944
0,0.0,0.0079365079365079,neutral,0.0,119,0,0.0,0.0079365079365079,legacy_source,1.0,1.0,like,1,DUP_3a5da9e3c0361feb,0.0,0,0.0,0.0079365079365079,True,False,0.4537247112448284,reactionfusion_v1_provisional,mixed,119,1.0,0.9523809523809524,4.787491742782046,0,0.0,0.0079365079365079,"ගාල්ල සිට හම්බන්තොට හරහා පොතුවිල් දක්වා වෙරළට ඔබ්බෙන් වන මුහුදු ප්රදේශවල සුළඟේ වේගය පැයට KM 60ත් 70ත් අතර දක්වා ඉහළ යා හැකි අතර, මුහුද ඉතා රළු වනු ඇතැයි කාලගුණ විද්යා දෙපාර්තමේන්තුව පවසයි.",0.0,0.0,False,approved,-0.0,legacy_collected_unverified,RF_POST_000040,0,0.0,0.0079365079365079,neutral,40,119,train,3a5da9e3c0361feb6dd80f13dadcbaaed1f1f11329f49ce644e148e1cb4fe439,legacy_collected_unverified,119,0,0.0,0.0079365079365079,,,,,,,,,,,,,,none,negative,negative,0.3599678217721803,0.3599678217721803,0.3481389461285768,0.1663396458424012,0.12555358625684168,0.1277871495625816,0.04053618922501272,0.0010559462278121067,0.0010918466431891081,0.6878153777241038,0.6020775067901903,0.9310133183656837,0.06569868154562891,0.6811304654086091,0.12548636981717626,0.23185271171327007,negative,negative,0.564396193121552,0.564396193121552,0.29982896408958704,0.10475542701308697,0.031019415775773974,0.17980115652373496,0.19169318345281675,0.2644974192836256,0.08068859460315894,0.30107119613453726,0.22835039439751728,0.23842320048716972,0.0970232150139326,0.34625512184214885,0.22596577257296122,0.32592376010742713
0,0.0,0.0068965517241379,neutral,0.0,138,0,0.0,0.0068965517241379,legacy_source,0.9782608695652174,0.9855072463768116,like,1,DUP_520dafb02270f98a,0.0,0,0.0,0.0068965517241379,True,False,0.4890042141111121,reactionfusion_v1_provisional,sinhala,136,0.9855072463768116,0.9448275862068966,4.934473933130692,1,0.0072463768115942,0.0137931034482758,කඳන ජල පවිත්රාගාරයෙන් ජලය සැපයෙන ප්රදේශ රැසකට හෙට ජල කප්පාදුවක්,0.0072463768115942,0.0072463768115942,False,approved,0.0440907800175306,legacy_collected_unverified,RF_POST_000042,1,0.0072463768115942,0.0137931034482758,neutral,42,138,train,520dafb02270f98ad55797f50b9ed80bbfe63505ba1edd077cc0f6dc203355fa,legacy_collected_unverified,138,0,0.0,0.0068965517241379,,,,,,,,,,,,,,none,negative,negative,0.3591288456941655,0.3591288456941655,0.34578420487823247,0.1662978181209669,0.12878913130663516,0.1214602017232461,0.05208588856822242,0.0011457115560177325,0.0014016932348407127,0.7166455523207962,0.49996616647775033,0.9253016084318314,0.08213559500061145,0.6453364025018749,0.139255573827064,0.2571537649795316,negative,negative,0.5630745781484724,0.5630745781484724,0.2969615145464108,0.10541523343899162,0.03454867386612512,0.17789403705087664,0.19546000918785317,0.2608504083803843,0.08096703508975897,0.306063124220337,0.22525880296916645,0.24403651477393673,0.09812914132156653,0.34305686889351583,0.22956542087121673,0.3290630760257234
0,0.0,0.0080645161290322,negative,-0.9047619047619048,117,0,0.0,0.0080645161290322,legacy_source,0.6410256410256411,0.811965811965812,like,1,DUP_bc3fd87da3eb40f2,-0.3259940505199177,0,0.0,0.0080645161290322,True,False,0.2527709700035196,reactionfusion_v1_provisional,sinhala,95,0.811965811965812,0.7741935483870968,4.770684624465665,1,0.0085470085470085,0.0161290322580645,මාවනැල්ල සහ අරණායක ජල සැපයුම සම්පූර්ණයෙන්ම අත්හිටුවා ඇත. මාවනැල්ල සිට කරඳන හංදිය දක්වා සහ මාවනැල්ල – රඹුක්කන මාර්ගය ආශ්රිත ප්රදේශ වෙත ජල සැපයුම අඩු පීඩන තත්ත්වයක් යටතේ සිදු කෙරේ.,0.1709401709401709,0.0085470085470085,False,approved,0.2839240035069904,legacy_collected_unverified,RF_POST_000043,20,0.1709401709401709,0.1693548387096774,negative,43,117,train,bc3fd87da3eb40f23fe6f22dedd420b6e234f713a19820d286bf755393e2e24c,legacy_collected_unverified,117,1,0.0085470085470085,0.0161290322580645,,,,,,,,,,,,,,none,neutral,neutral,0.42559224513020044,0.2708478061815951,0.42559224513020044,0.23100379146907798,0.07255615721912649,0.3468210102058405,0.06199056062292357,0.0007634310248212528,0.18923324198102484,0.19890429259957498,0.04360710322503037,0.4876053463991794,0.43013556839423517,0.110809795037937,0.11335849460438994,0.03901340959773193,neutral,neutral,0.7511352768209518,0.10226047112277313,0.7511352768209518,0.10443400176453677,0.042170250291738286,0.179655865414985,0.2251918897215003,0.214376290149694,0.09286978536851151,0.288850247639183,0.1670116612260494,0.26126247890707555,0.11726094765281289,0.23469852820896892,0.25025867299152604,0.25993917545848544
0,0.0,0.0028735632183908,negative,-0.9560595322466336,341,1,0.002932551319648,0.0057471264367816,legacy_source,0.5894428152492669,0.7917888563049853,like,1,DUP_af1ba2975c64df22,-0.3804515230691078,0,0.0,0.0028735632183908,True,False,0.3270747651199584,reactionfusion_v1_provisional,sinhala,270,0.7917888563049853,0.7787356321839081,5.834810737062605,1,0.002932551319648,0.0057471264367816,"දොම්පේ, සීතාවක, හෝමාගම, කඩුවෙල, බියගම සහ කොළොන්නාවට සුළු ගංවතුර තත්ත්වයක්",0.2023460410557184,0.0045454545454545,False,approved,0.2787177346833087,legacy_collected_unverified,RF_POST_000044,69,0.2023460410557184,0.2011494252873563,negative,44,341,train,af1ba2975c64df22b76677cd33a6863ca227714f7ed2c25649ee3a5f25ef10d2,legacy_collected_unverified,341,0,0.0,0.0028735632183908,,,,,,,,,,,,,,none,neutral,uncertain,0.30092224192842015,0.2713707156957051,0.30092224192842015,0.24996202903405984,0.17774501334181486,0.43183825473825405,0.31357687735915424,0.0006002472782149212,0.15669866470520613,0.2209533284517579,0.10689709044883798,0.7489475987328162,0.9100572155508275,0.19762704509075432,0.3561912984325651,0.06353177541007801,neutral,neutral,0.6721615499847632,0.1431292345885242,0.6721615499847632,0.11768715698806469,0.06702205843864803,0.1776922037110815,0.23235021812954973,0.21152107831426498,0.09511526527750497,0.29729569100427633,0.17565128979510075,0.27909358741892326,0.12304539211289582,0.2454987151672224,0.2547323647548341,0.26889293779810985
0,0.0,0.0023923444976076,negative,-0.8978102189781021,411,4,0.0097323600973236,0.0119617224880382,legacy_source,0.583941605839416,0.7737226277372263,like,1,DUP_3c9b744afdf9a6bb,-0.3497000066621152,0,0.0,0.0023923444976076,True,False,0.289548156835098,reactionfusion_v1_provisional,sinhala,318,0.7737226277372263,0.7631578947368421,6.021023349349527,2,0.0048661800486618,0.0071770334928229,"කොත්මලේ වාන් දොරටු 3 ට විවර කිරීම මහවැලි ගඟද්රෝණියේ උඩුනුවර, උඩපළාත, යටිනුවර, දොලුව,කොත්මලේ,ගඟඉහළ , පස්බාගේ ගඟවට කෝරළ හාරිස්පත්තුව පාතදුම්බර මහ ගංවතුර අවදානමක්",0.1897810218978102,0.0102189781021897,False,approved,0.3435737887649793,legacy_collected_unverified,RF_POST_000046,78,0.1897810218978102,0.1889952153110047,negative,46,411,train,3c9b744afdf9a6bbc7f11f2eb17671be2582e0708b7e4ab175097e652104c447,legacy_collected_unverified,411,9,0.0218978102189781,0.0239234449760765,,,,,,,,,,,,,,none,neutral,neutral,0.48322362112450107,0.26727439260312946,0.48322362112450107,0.16563383348201438,0.0838681527903552,0.1221614568286944,0.009612037725568389,0.0015215788924643127,0.8741727724370834,0.053646457589198907,0.016373520717352475,0.3944986831188301,0.06873014132315565,0.014558196049353826,0.02509529625373011,0.019213218408954114,neutral,neutral,0.7753475619785093,0.11598205716386391,0.7753475619785093,0.07861759478860884,0.03005278606901802,0.15956568672970117,0.20263804469985275,0.21525344437537589,0.09926819925614438,0.27742710825740513,0.1771187839470145,0.2558243261557816,0.11887280854162996,0.23651528090953433,0.23032168135376088,0.2734446226729559
0,0.0,0.0072463768115942,negative,-1.0,131,0,0.0,0.0072463768115942,legacy_source,0.9694656488549618,0.9847328244274808,like,1,DUP_a4b883022c974fbf,-0.0362887740045895,0,0.0,0.0072463768115942,True,False,0.3365325802123267,reactionfusion_v1_provisional,sinhala,129,0.9847328244274808,0.9420289855072465,4.882801922586371,0,0.0,0.0072463768115942,"නුවරඑළිය දිස්ත්රික්කයේ සියලුම රජයේ පාසල් හෙට වැසෙයි මේ අනුව නුවරඑළිය, හැටන්, වලපනේ, කොත්මලේ, හගුරන්කෙත යන කලාප කාර්යාලවලට මෙසේ නිවාඩු!",0.015267175572519,0.0,False,approved,0.0405970072161458,legacy_collected_unverified,RF_POST_000047,2,0.015267175572519,0.0217391304347826,neutral,47,131,train,a4b883022c974fbf0a49d835c1a4e7fccca04510e164acb5c940692cb69bedf7,legacy_collected_unverified,131,0,0.0,0.0072463768115942,,,,,,,,,,,,,,none,neutral,neutral,0.35213848385830143,0.34858966369578065,0.35213848385830143,0.1764012067429565,0.12287064570296155,0.15922734616189382,0.049214002795982544,0.0008866298963431518,0.002314909520905388,0.6379580573755136,0.5440717932023383,0.9274079113830975,0.10906955613690655,0.6331457936282487,0.14870256231411977,0.1971546808184075,negative,negative,0.4851517016810059,0.4851517016810059,0.3663853052258775,0.11362607944073337,0.03483691365238323,0.18009752379159835,0.19418543571943445,0.25516677943536575,0.0826875588417942,0.2966576300829261,0.22227764976836792,0.24293027768330305,0.09919175697127709,0.3351329624510006,0.22877370628130528,0.3175048325113334
